1490,S11V17,223,89,12,11,أَفَمَن كَانَ عَلَىٰ بَيِّنَةٍ مِّن رَّبِّهِ وَيَتْلُوهُ شَاهِدٌ مِّنْهُ وَمِن قَبْلِهِ كِتَابُ مُوسَىٰ إِمَامًا وَرَحْمَةً ۚ أُولَٰئِكَ يُؤْمِنُونَ بِهِ ۚ وَمَن يَكْفُرْ بِهِ مِنَ الْأَحْزَابِ فَالنَّارُ مَوْعِدُهُ ۚ فَلَا تَكُ فِي مِرْيَةٍ مِّنْهُ ۚ إِنَّهُ الْحَقُّ مِن رَّبِّكَ وَلَٰكِنَّ أَكْثَرَ النَّاسِ لَا يُؤْمِنُونَ,أفمن كان على بينة من ربه ويتلوه شاهد منه ومن قبله كتاب موسى إماما ورحمة  أولئك يؤمنون به  ومن يكفر به من الأحزاب فالنار موعده  فلا تك في مرية منه  إنه الحق من ربك ولكن أكثر الناس لا يؤمنون,17,1490,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1490,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1490.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1490.mp3,0
1491,S11V18,223,89,12,11,وَمَنْ أَظْلَمُ مِمَّنِ افْتَرَىٰ عَلَى اللَّهِ كَذِبًا ۚ أُولَٰئِكَ يُعْرَضُونَ عَلَىٰ رَبِّهِمْ وَيَقُولُ الْأَشْهَادُ هَٰؤُلَاءِ الَّذِينَ كَذَبُوا عَلَىٰ رَبِّهِمْ ۚ أَلَا لَعْنَةُ اللَّهِ عَلَى الظَّالِمِينَ,ومن أظلم ممن افترى على الله كذبا  أولئك يعرضون على ربهم ويقول الأشهاد هؤلاء الذين كذبوا على ربهم  ألا لعنة الله على الظالمين,18,1491,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1491,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1491.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1491.mp3,0
1492,S11V19,223,89,12,11,الَّذِينَ يَصُدُّونَ عَن سَبِيلِ اللَّهِ وَيَبْغُونَهَا عِوَجًا وَهُم بِالْآخِرَةِ هُمْ كَافِرُونَ,الذين يصدون عن سبيل الله ويبغونها عوجا وهم بالآخرة هم كافرون,19,1492,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1492,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1492.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1492.mp3,0
1493,S11V20,224,89,12,11,أُولَٰئِكَ لَمْ يَكُونُوا مُعْجِزِينَ فِي الْأَرْضِ وَمَا كَانَ لَهُم مِّن دُونِ اللَّهِ مِنْ أَوْلِيَاءَ ۘ يُضَاعَفُ لَهُمُ الْعَذَابُ ۚ مَا كَانُوا يَسْتَطِيعُونَ السَّمْعَ وَمَا كَانُوا يُبْصِرُونَ,أولئك لم يكونوا معجزين في الأرض وما كان لهم من دون الله من أولياء  يضاعف لهم العذاب  ما كانوا يستطيعون السمع وما كانوا يبصرون,20,1493,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1493,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1493.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1493.mp3,0
1494,S11V21,224,89,12,11,أُولَٰئِكَ الَّذِينَ خَسِرُوا أَنفُسَهُمْ وَضَلَّ عَنْهُم مَّا كَانُوا يَفْتَرُونَ,أولئك الذين خسروا أنفسهم وضل عنهم ما كانوا يفترون,21,1494,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1494,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1494.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1494.mp3,0
1495,S11V22,224,89,12,11,لَا جَرَمَ أَنَّهُمْ فِي الْآخِرَةِ هُمُ الْأَخْسَرُونَ,لا جرم أنهم في الآخرة هم الأخسرون,22,1495,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1495,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1495.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1495.mp3,0
1496,S11V23,224,89,12,11,إِنَّ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ وَأَخْبَتُوا إِلَىٰ رَبِّهِمْ أُولَٰئِكَ أَصْحَابُ الْجَنَّةِ ۖ هُمْ فِيهَا خَالِدُونَ,إن الذين آمنوا وعملوا الصالحات وأخبتوا إلى ربهم أولئك أصحاب الجنة  هم فيها خالدون,23,1496,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1496,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1496.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1496.mp3,0
1497,S11V24,224,90,12,11,۞ مَثَلُ الْفَرِيقَيْنِ كَالْأَعْمَىٰ وَالْأَصَمِّ وَالْبَصِيرِ وَالسَّمِيعِ ۚ هَلْ يَسْتَوِيَانِ مَثَلًا ۚ أَفَلَا تَذَكَّرُونَ, مثل الفريقين كالأعمى والأصم والبصير والسميع  هل يستويان مثلا  أفلا تذكرون,24,1497,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1497,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1497.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1497.mp3,0
1498,S11V25,224,90,12,11,وَلَقَدْ أَرْسَلْنَا نُوحًا إِلَىٰ قَوْمِهِ إِنِّي لَكُمْ نَذِيرٌ مُّبِينٌ,ولقد أرسلنا نوحا إلى قومه إني لكم نذير مبين,25,1498,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1498,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1498.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1498.mp3,0
1499,S11V26,224,90,12,11,أَن لَّا تَعْبُدُوا إِلَّا اللَّهَ ۖ إِنِّي أَخَافُ عَلَيْكُمْ عَذَابَ يَوْمٍ أَلِيمٍ,أن لا تعبدوا إلا الله  إني أخاف عليكم عذاب يوم أليم,26,1499,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1499,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1499.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1499.mp3,0
1500,S11V27,224,90,12,11,فَقَالَ الْمَلَأُ الَّذِينَ كَفَرُوا مِن قَوْمِهِ مَا نَرَاكَ إِلَّا بَشَرًا مِّثْلَنَا وَمَا نَرَاكَ اتَّبَعَكَ إِلَّا الَّذِينَ هُمْ أَرَاذِلُنَا بَادِيَ الرَّأْيِ وَمَا نَرَىٰ لَكُمْ عَلَيْنَا مِن فَضْلٍ بَلْ نَظُنُّكُمْ كَاذِبِينَ,فقال الملأ الذين كفروا من قومه ما نراك إلا بشرا مثلنا وما نراك اتبعك إلا الذين هم أراذلنا بادي الرأي وما نرى لكم علينا من فضل بل نظنكم كاذبين,27,1500,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1500,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1500.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1500.mp3,0
1501,S11V28,224,90,12,11,قَالَ يَا قَوْمِ أَرَأَيْتُمْ إِن كُنتُ عَلَىٰ بَيِّنَةٍ مِّن رَّبِّي وَآتَانِي رَحْمَةً مِّنْ عِندِهِ فَعُمِّيَتْ عَلَيْكُمْ أَنُلْزِمُكُمُوهَا وَأَنتُمْ لَهَا كَارِهُونَ,قال يا قوم أرأيتم إن كنت على بينة من ربي وآتاني رحمة من عنده فعميت عليكم أنلزمكموها وأنتم لها كارهون,28,1501,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1501,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1501.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1501.mp3,0
1502,S11V29,225,90,12,11,وَيَا قَوْمِ لَا أَسْأَلُكُمْ عَلَيْهِ مَالًا ۖ إِنْ أَجْرِيَ إِلَّا عَلَى اللَّهِ ۚ وَمَا أَنَا بِطَارِدِ الَّذِينَ آمَنُوا ۚ إِنَّهُم مُّلَاقُو رَبِّهِمْ وَلَٰكِنِّي أَرَاكُمْ قَوْمًا تَجْهَلُونَ,ويا قوم لا أسألكم عليه مالا  إن أجري إلا على الله  وما أنا بطارد الذين آمنوا  إنهم ملاقو ربهم ولكني أراكم قوما تجهلون,29,1502,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1502,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1502.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1502.mp3,0
1503,S11V30,225,90,12,11,وَيَا قَوْمِ مَن يَنصُرُنِي مِنَ اللَّهِ إِن طَرَدتُّهُمْ ۚ أَفَلَا تَذَكَّرُونَ,ويا قوم من ينصرني من الله إن طردتهم  أفلا تذكرون,30,1503,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1503,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1503.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1503.mp3,0
1504,S11V31,225,90,12,11,وَلَا أَقُولُ لَكُمْ عِندِي خَزَائِنُ اللَّهِ وَلَا أَعْلَمُ الْغَيْبَ وَلَا أَقُولُ إِنِّي مَلَكٌ وَلَا أَقُولُ لِلَّذِينَ تَزْدَرِي أَعْيُنُكُمْ لَن يُؤْتِيَهُمُ اللَّهُ خَيْرًا ۖ اللَّهُ أَعْلَمُ بِمَا فِي أَنفُسِهِمْ ۖ إِنِّي إِذًا لَّمِنَ الظَّالِمِينَ,ولا أقول لكم عندي خزائن الله ولا أعلم الغيب ولا أقول إني ملك ولا أقول للذين تزدري أعينكم لن يؤتيهم الله خيرا  الله أعلم بما في أنفسهم  إني إذا لمن الظالمين,31,1504,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1504,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1504.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1504.mp3,0
1505,S11V32,225,90,12,11,قَالُوا يَا نُوحُ قَدْ جَادَلْتَنَا فَأَكْثَرْتَ جِدَالَنَا فَأْتِنَا بِمَا تَعِدُنَا إِن كُنتَ مِنَ الصَّادِقِينَ,قالوا يا نوح قد جادلتنا فأكثرت جدالنا فأتنا بما تعدنا إن كنت من الصادقين,32,1505,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1505,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1505.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1505.mp3,0
1506,S11V33,225,90,12,11,قَالَ إِنَّمَا يَأْتِيكُم بِهِ اللَّهُ إِن شَاءَ وَمَا أَنتُم بِمُعْجِزِينَ,قال إنما يأتيكم به الله إن شاء وما أنتم بمعجزين,33,1506,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1506,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1506.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1506.mp3,0
1507,S11V34,225,90,12,11,وَلَا يَنفَعُكُمْ نُصْحِي إِنْ أَرَدتُّ أَنْ أَنصَحَ لَكُمْ إِن كَانَ اللَّهُ يُرِيدُ أَن يُغْوِيَكُمْ ۚ هُوَ رَبُّكُمْ وَإِلَيْهِ تُرْجَعُونَ,ولا ينفعكم نصحي إن أردت أن أنصح لكم إن كان الله يريد أن يغويكم  هو ربكم وإليه ترجعون,34,1507,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1507,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1507.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1507.mp3,0
1508,S11V35,225,90,12,11,أَمْ يَقُولُونَ افْتَرَاهُ ۖ قُلْ إِنِ افْتَرَيْتُهُ فَعَلَيَّ إِجْرَامِي وَأَنَا بَرِيءٌ مِّمَّا تُجْرِمُونَ,أم يقولون افتراه  قل إن افتريته فعلي إجرامي وأنا بريء مما تجرمون,35,1508,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1508,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1508.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1508.mp3,0
1509,S11V36,225,90,12,11,وَأُوحِيَ إِلَىٰ نُوحٍ أَنَّهُ لَن يُؤْمِنَ مِن قَوْمِكَ إِلَّا مَن قَدْ آمَنَ فَلَا تَبْتَئِسْ بِمَا كَانُوا يَفْعَلُونَ,وأوحي إلى نوح أنه لن يؤمن من قومك إلا من قد آمن فلا تبتئس بما كانوا يفعلون,36,1509,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1509,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1509.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1509.mp3,0
1510,S11V37,225,90,12,11,وَاصْنَعِ الْفُلْكَ بِأَعْيُنِنَا وَوَحْيِنَا وَلَا تُخَاطِبْنِي فِي الَّذِينَ ظَلَمُوا ۚ إِنَّهُم مُّغْرَقُونَ,واصنع الفلك بأعيننا ووحينا ولا تخاطبني في الذين ظلموا  إنهم مغرقون,37,1510,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1510,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1510.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1510.mp3,0
1511,S11V38,226,90,12,11,وَيَصْنَعُ الْفُلْكَ وَكُلَّمَا مَرَّ عَلَيْهِ مَلَأٌ مِّن قَوْمِهِ سَخِرُوا مِنْهُ ۚ قَالَ إِن تَسْخَرُوا مِنَّا فَإِنَّا نَسْخَرُ مِنكُمْ كَمَا تَسْخَرُونَ,ويصنع الفلك وكلما مر عليه ملأ من قومه سخروا منه  قال إن تسخروا منا فإنا نسخر منكم كما تسخرون,38,1511,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1511,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1511.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1511.mp3,0
1512,S11V39,226,90,12,11,فَسَوْفَ تَعْلَمُونَ مَن يَأْتِيهِ عَذَابٌ يُخْزِيهِ وَيَحِلُّ عَلَيْهِ عَذَابٌ مُّقِيمٌ,فسوف تعلمون من يأتيه عذاب يخزيه ويحل عليه عذاب مقيم,39,1512,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1512,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1512.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1512.mp3,0
1513,S11V40,226,90,12,11,حَتَّىٰ إِذَا جَاءَ أَمْرُنَا وَفَارَ التَّنُّورُ قُلْنَا احْمِلْ فِيهَا مِن كُلٍّ زَوْجَيْنِ اثْنَيْنِ وَأَهْلَكَ إِلَّا مَن سَبَقَ عَلَيْهِ الْقَوْلُ وَمَنْ آمَنَ ۚ وَمَا آمَنَ مَعَهُ إِلَّا قَلِيلٌ,حتى إذا جاء أمرنا وفار التنور قلنا احمل فيها من كل زوجين اثنين وأهلك إلا من سبق عليه القول ومن آمن  وما آمن معه إلا قليل,40,1513,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1513,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1513.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1513.mp3,0
1514,S11V41,226,91,12,11,۞ وَقَالَ ارْكَبُوا فِيهَا بِسْمِ اللَّهِ مَجْرَاهَا وَمُرْسَاهَا ۚ إِنَّ رَبِّي لَغَفُورٌ رَّحِيمٌ, وقال اركبوا فيها بسم الله مجراها ومرساها  إن ربي لغفور رحيم,41,1514,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1514,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1514.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1514.mp3,0
1515,S11V42,226,91,12,11,وَهِيَ تَجْرِي بِهِمْ فِي مَوْجٍ كَالْجِبَالِ وَنَادَىٰ نُوحٌ ابْنَهُ وَكَانَ فِي مَعْزِلٍ يَا بُنَيَّ ارْكَب مَّعَنَا وَلَا تَكُن مَّعَ الْكَافِرِينَ,وهي تجري بهم في موج كالجبال ونادى نوح ابنه وكان في معزل يا بني اركب معنا ولا تكن مع الكافرين,42,1515,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1515,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1515.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1515.mp3,0
1516,S11V43,226,91,12,11,قَالَ سَآوِي إِلَىٰ جَبَلٍ يَعْصِمُنِي مِنَ الْمَاءِ ۚ قَالَ لَا عَاصِمَ الْيَوْمَ مِنْ أَمْرِ اللَّهِ إِلَّا مَن رَّحِمَ ۚ وَحَالَ بَيْنَهُمَا الْمَوْجُ فَكَانَ مِنَ الْمُغْرَقِينَ,قال سآوي إلى جبل يعصمني من الماء  قال لا عاصم اليوم من أمر الله إلا من رحم  وحال بينهما الموج فكان من المغرقين,43,1516,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1516,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1516.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1516.mp3,0
1517,S11V44,226,91,12,11,وَقِيلَ يَا أَرْضُ ابْلَعِي مَاءَكِ وَيَا سَمَاءُ أَقْلِعِي وَغِيضَ الْمَاءُ وَقُضِيَ الْأَمْرُ وَاسْتَوَتْ عَلَى الْجُودِيِّ ۖ وَقِيلَ بُعْدًا لِّلْقَوْمِ الظَّالِمِينَ,وقيل يا أرض ابلعي ماءك ويا سماء أقلعي وغيض الماء وقضي الأمر واستوت على الجودي  وقيل بعدا للقوم الظالمين,44,1517,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1517,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1517.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1517.mp3,0
1518,S11V45,226,91,12,11,وَنَادَىٰ نُوحٌ رَّبَّهُ فَقَالَ رَبِّ إِنَّ ابْنِي مِنْ أَهْلِي وَإِنَّ وَعْدَكَ الْحَقُّ وَأَنتَ أَحْكَمُ الْحَاكِمِينَ,ونادى نوح ربه فقال رب إن ابني من أهلي وإن وعدك الحق وأنت أحكم الحاكمين,45,1518,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1518,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1518.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1518.mp3,0
1519,S11V46,227,91,12,11,قَالَ يَا نُوحُ إِنَّهُ لَيْسَ مِنْ أَهْلِكَ ۖ إِنَّهُ عَمَلٌ غَيْرُ صَالِحٍ ۖ فَلَا تَسْأَلْنِ مَا لَيْسَ لَكَ بِهِ عِلْمٌ ۖ إِنِّي أَعِظُكَ أَن تَكُونَ مِنَ الْجَاهِلِينَ,قال يا نوح إنه ليس من أهلك  إنه عمل غير صالح  فلا تسألن ما ليس لك به علم  إني أعظك أن تكون من الجاهلين,46,1519,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1519,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1519.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1519.mp3,0
1520,S11V47,227,91,12,11,قَالَ رَبِّ إِنِّي أَعُوذُ بِكَ أَنْ أَسْأَلَكَ مَا لَيْسَ لِي بِهِ عِلْمٌ ۖ وَإِلَّا تَغْفِرْ لِي وَتَرْحَمْنِي أَكُن مِّنَ الْخَاسِرِينَ,قال رب إني أعوذ بك أن أسألك ما ليس لي به علم  وإلا تغفر لي وترحمني أكن من الخاسرين,47,1520,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1520,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1520.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1520.mp3,0
1521,S11V48,227,91,12,11,قِيلَ يَا نُوحُ اهْبِطْ بِسَلَامٍ مِّنَّا وَبَرَكَاتٍ عَلَيْكَ وَعَلَىٰ أُمَمٍ مِّمَّن مَّعَكَ ۚ وَأُمَمٌ سَنُمَتِّعُهُمْ ثُمَّ يَمَسُّهُم مِّنَّا عَذَابٌ أَلِيمٌ,قيل يا نوح اهبط بسلام منا وبركات عليك وعلى أمم ممن معك  وأمم سنمتعهم ثم يمسهم منا عذاب أليم,48,1521,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1521,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1521.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1521.mp3,0
1522,S11V49,227,91,12,11,تِلْكَ مِنْ أَنبَاءِ الْغَيْبِ نُوحِيهَا إِلَيْكَ ۖ مَا كُنتَ تَعْلَمُهَا أَنتَ وَلَا قَوْمُكَ مِن قَبْلِ هَٰذَا ۖ فَاصْبِرْ ۖ إِنَّ الْعَاقِبَةَ لِلْمُتَّقِينَ,تلك من أنباء الغيب نوحيها إليك  ما كنت تعلمها أنت ولا قومك من قبل هذا  فاصبر  إن العاقبة للمتقين,49,1522,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1522,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1522.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1522.mp3,0
1523,S11V50,227,91,12,11,وَإِلَىٰ عَادٍ أَخَاهُمْ هُودًا ۚ قَالَ يَا قَوْمِ اعْبُدُوا اللَّهَ مَا لَكُم مِّنْ إِلَٰهٍ غَيْرُهُ ۖ إِنْ أَنتُمْ إِلَّا مُفْتَرُونَ,وإلى عاد أخاهم هودا  قال يا قوم اعبدوا الله ما لكم من إله غيره  إن أنتم إلا مفترون,50,1523,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1523,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1523.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1523.mp3,0
1524,S11V51,227,91,12,11,يَا قَوْمِ لَا أَسْأَلُكُمْ عَلَيْهِ أَجْرًا ۖ إِنْ أَجْرِيَ إِلَّا عَلَى الَّذِي فَطَرَنِي ۚ أَفَلَا تَعْقِلُونَ,يا قوم لا أسألكم عليه أجرا  إن أجري إلا على الذي فطرني  أفلا تعقلون,51,1524,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1524,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1524.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1524.mp3,0
1525,S11V52,227,91,12,11,وَيَا قَوْمِ اسْتَغْفِرُوا رَبَّكُمْ ثُمَّ تُوبُوا إِلَيْهِ يُرْسِلِ السَّمَاءَ عَلَيْكُم مِّدْرَارًا وَيَزِدْكُمْ قُوَّةً إِلَىٰ قُوَّتِكُمْ وَلَا تَتَوَلَّوْا مُجْرِمِينَ,ويا قوم استغفروا ربكم ثم توبوا إليه يرسل السماء عليكم مدرارا ويزدكم قوة إلى قوتكم ولا تتولوا مجرمين,52,1525,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1525,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1525.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1525.mp3,0
1526,S11V53,227,91,12,11,قَالُوا يَا هُودُ مَا جِئْتَنَا بِبَيِّنَةٍ وَمَا نَحْنُ بِتَارِكِي آلِهَتِنَا عَن قَوْلِكَ وَمَا نَحْنُ لَكَ بِمُؤْمِنِينَ,قالوا يا هود ما جئتنا ببينة وما نحن بتاركي آلهتنا عن قولك وما نحن لك بمؤمنين,53,1526,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1526,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1526.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1526.mp3,0
1527,S11V54,228,91,12,11,إِن نَّقُولُ إِلَّا اعْتَرَاكَ بَعْضُ آلِهَتِنَا بِسُوءٍ ۗ قَالَ إِنِّي أُشْهِدُ اللَّهَ وَاشْهَدُوا أَنِّي بَرِيءٌ مِّمَّا تُشْرِكُونَ,إن نقول إلا اعتراك بعض آلهتنا بسوء  قال إني أشهد الله واشهدوا أني بريء مما تشركون,54,1527,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1527,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1527.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1527.mp3,0
1528,S11V55,228,91,12,11,مِن دُونِهِ ۖ فَكِيدُونِي جَمِيعًا ثُمَّ لَا تُنظِرُونِ,من دونه  فكيدوني جميعا ثم لا تنظرون,55,1528,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1528,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1528.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1528.mp3,0
1529,S11V56,228,91,12,11,إِنِّي تَوَكَّلْتُ عَلَى اللَّهِ رَبِّي وَرَبِّكُم ۚ مَّا مِن دَابَّةٍ إِلَّا هُوَ آخِذٌ بِنَاصِيَتِهَا ۚ إِنَّ رَبِّي عَلَىٰ صِرَاطٍ مُّسْتَقِيمٍ,إني توكلت على الله ربي وربكم  ما من دابة إلا هو آخذ بناصيتها  إن ربي على صراط مستقيم,56,1529,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1529,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1529.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1529.mp3,0
1530,S11V57,228,91,12,11,فَإِن تَوَلَّوْا فَقَدْ أَبْلَغْتُكُم مَّا أُرْسِلْتُ بِهِ إِلَيْكُمْ ۚ وَيَسْتَخْلِفُ رَبِّي قَوْمًا غَيْرَكُمْ وَلَا تَضُرُّونَهُ شَيْئًا ۚ إِنَّ رَبِّي عَلَىٰ كُلِّ شَيْءٍ حَفِيظٌ,فإن تولوا فقد أبلغتكم ما أرسلت به إليكم  ويستخلف ربي قوما غيركم ولا تضرونه شيئا  إن ربي على كل شيء حفيظ,57,1530,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1530,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1530.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1530.mp3,0
1531,S11V58,228,91,12,11,وَلَمَّا جَاءَ أَمْرُنَا نَجَّيْنَا هُودًا وَالَّذِينَ آمَنُوا مَعَهُ بِرَحْمَةٍ مِّنَّا وَنَجَّيْنَاهُم مِّنْ عَذَابٍ غَلِيظٍ,ولما جاء أمرنا نجينا هودا والذين آمنوا معه برحمة منا ونجيناهم من عذاب غليظ,58,1531,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1531,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1531.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1531.mp3,0
1532,S11V59,228,91,12,11,وَتِلْكَ عَادٌ ۖ جَحَدُوا بِآيَاتِ رَبِّهِمْ وَعَصَوْا رُسُلَهُ وَاتَّبَعُوا أَمْرَ كُلِّ جَبَّارٍ عَنِيدٍ,وتلك عاد  جحدوا بآيات ربهم وعصوا رسله واتبعوا أمر كل جبار عنيد,59,1532,https://cdn.alquran.cloud/media/audio/ayah/ar.alafasy/1532,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1532.mp3,https://cdn.islamic.network/quran/audio/128/ar.alafasy/1532.mp3,0
